figures/static/fig_author_scene_heatmap.pdf,a2fc8cae6f24fb6580b6b0fe54300abf3cf250b7dcc5a953d4a5b05f6df55f89
figures/static/fig_author_scene_heatmap.png,c3f83c68f1fa3e83add9fb5b0c461e7db23a45ef5ee60aeb73f2ac393a995df3
figures/static/fig_cooc_network_filtered.pdf,4e528edd6ef583127106bc3de8d4e90d27a09b3aeaeb10157af6d82b56d6d1cf
figures/static/fig_cooc_network_filtered.png,af30879b2d8c0817ac90459bc184dd7e913ce7e61c1786bc6c67abb196623dcc
figures/static/fig_emigrant_by_author_top15.pdf,ee314837af062f6d74d2d45e5f7fd5f886e7cc07cd518f6210298b3a09dcd736
figures/static/fig_emigrant_by_author_top15.png,9e117d6785054d1bb6beffe8424cbe1a6b5b430726cfaaa2d1d81c43d88915cc
figures/static/fig_emigrant_by_decade.pdf,8b9f5ec0d60a68d8bc89feabb9565f4381298bac6d966fd71ded6f492bf454df
figures/static/fig_emigrant_by_decade.png,ad32cd9f758908e58577645860d26a28a7cad044b3b04a6eb29a893e3a0c2d49
figures/static/fig_emigrant_by_format.pdf,db3c20c4d5754547f1ce48fe17427ba9a55c647a86f2f59ae9f93f341db1d738
figures/static/fig_emigrant_by_format.png,8f49b7b7990a3c4703dd014c1fb83d1936474d030caa4602ffb1c006e724810e
figures/static/fig_emigrant_markers_top20.pdf,2ab103ecef53625cc8ebe140765e5c104dacac18bcf0809b32f8bc66b477991b
figures/static/fig_emigrant_markers_top20.png,4db1835ee976321531f495d1a7b5e3220c703c98b466018e4b67914c83d92210
figures/static/fig_scene_rates_distribution.pdf,41a719be6e1d82c2ab71c52f8ff3827d5ca94db134cf440b7bfb45bbca6f3a33
figures/static/fig_scene_rates_distribution.png,2e305bdbfac975fc7bcab7ed6e638809787d4ff0f4f422ac564b0d35c2d24619
figures/static/fig_scene_rates_per_1k_tokens.pdf,b53f484ef3253a201c8612ed85f48b228083fb992b487433ef4756e0214a8a26
figures/static/fig_scene_rates_per_1k_tokens.png,7503cde72b5d16549b049ee04ac558ab9c08fb3cf3abb57679bcdf18f34edffe
figures/static/fig_scene_scatter.pdf,cf2ccaee2c3057a0b160fcef84f10958273d0579d9d06ec85243ab024a14c9ce
figures/static/fig_scene_scatter.png,a43ddc3f1edad3b3ece609ae83c61a222b885b3703ce4bf7d8ef12ee48c548fc
figures/static/fig_scene_work_heatmap.pdf,4cf5fb033837b57fbbf738faf5b31690b253e3e63e42fc20e21554781edb548d
figures/static/fig_scene_work_heatmap.png,fc05db1621174230cc3e8ea4b3efd2441c817929f50f15a00dee1a96029bbe39
figures/static/fig_scene_work_heatmap_full.pdf,6205445527cdd9c8b3d51e94c43a1d1cf35e6d3060a26fe4756d1cb9361550d6
reports/EVIDENCE_PACK_EMIGRANTE.md,5f320d2ad01c47c631cadf1a35de8b91afa762183660b9096364eeac0f098283
reports/REPORT.md,eae66981f8c2c2cb10657916e4dbadb65cd862f102ef94985b4aa1149c1be52f
tables/author_scene_matrix_rates.csv,17e4a8403ee4ac90591a200d19637721d7fc3fd615d380395b88f41cb2053eb1
tables/corpus_master_table_v2tokens.csv,1f3c538f8fe74dc16c0eb788051c8a5f132e77ffb15b7667b8becc846c80d463
tables/emigrant_by_author_v2tokens.csv,225a42af10bf64ed732aeba7bfdbc92d210ee7cf8029cc8d394880edcd168f31
tables/emigrant_by_decade_v2tokens.csv,e15ce3e0035de66f58ff47285eefeab7a122481c262c86014184cd3bbda8cdd6
tables/emigrant_by_format_v2tokens.csv,a6a9af78c9f7a2de0d30f2c09c7a07628480ab8187e4f7106de14d0049b3eef8
tables/token_mismatch_audit.csv,8fd8da68cf3fc7cd74a5429044aa42d1732258fcea9ef4cc4608a41ab2873fdc
tables/work_tokens_full.csv,7c8b0be1efd1f988614e68736f6e63d78c963b928fbed8630aeed768e9fcaf66
